2026-02-03T00:00:03.683+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select u1_0.id,u1_0.created_at,u1_0.name,u1_0.password,u1_0.role,u1_0.username from user u1_0 where u1_0.username=?
2026-02-03T00:51:07.209+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select (coalesce(sum(case when ul1_0.action_type='DEDUCT' then ul1_0.quantity else 0 end),0)-coalesce(sum(case when ul1_0.action_type='RESTORE' then ul1_0.quantity else 0 end),0)) from usage_log ul1_0 where ul1_0.product_id=? and ul1_0.action_date like replace(concat(?,'%'),'\\','\\\\')
2026-02-03T00:51:07.212+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:51:07.215+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:51:07.218+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:51:07.221+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select (coalesce(sum(case when ul1_0.action_type='DEDUCT' then ul1_0.quantity else 0 end),0)-coalesce(sum(case when ul1_0.action_type='RESTORE' then ul1_0.quantity else 0 end),0)) from usage_log ul1_0 where ul1_0.product_id=? and ul1_0.action_date like replace(concat(?,'%'),'\\','\\\\')
2026-02-03T00:51:07.224+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:51:07.228+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:51:07.232+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:51:07.236+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select (coalesce(sum(case when ul1_0.action_type='DEDUCT' then ul1_0.quantity else 0 end),0)-coalesce(sum(case when ul1_0.action_type='RESTORE' then ul1_0.quantity else 0 end),0)) from usage_log ul1_0 where ul1_0.product_id=? and ul1_0.action_date like replace(concat(?,'%'),'\\','\\\\')
2026-02-03T00:51:07.240+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:51:07.244+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:51:07.248+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:51:07.252+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select (coalesce(sum(case when ul1_0.action_type='DEDUCT' then ul1_0.quantity else 0 end),0)-coalesce(sum(case when ul1_0.action_type='RESTORE' then ul1_0.quantity else 0 end),0)) from usage_log ul1_0 where ul1_0.product_id=? and ul1_0.action_date like replace(concat(?,'%'),'\\','\\\\')
2026-02-03T00:51:07.256+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:51:07.260+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:51:07.263+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:51:07.267+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select (coalesce(sum(case when ul1_0.action_type='DEDUCT' then ul1_0.quantity else 0 end),0)-coalesce(sum(case when ul1_0.action_type='RESTORE' then ul1_0.quantity else 0 end),0)) from usage_log ul1_0 where ul1_0.product_id=? and ul1_0.action_date like replace(concat(?,'%'),'\\','\\\\')
2026-02-03T00:51:07.270+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:51:07.274+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:51:07.277+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:51:07.280+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select (coalesce(sum(case when ul1_0.action_type='DEDUCT' then ul1_0.quantity else 0 end),0)-coalesce(sum(case when ul1_0.action_type='RESTORE' then ul1_0.quantity else 0 end),0)) from usage_log ul1_0 where ul1_0.product_id=? and ul1_0.action_date like replace(concat(?,'%'),'\\','\\\\')
2026-02-03T00:51:07.284+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:51:07.288+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:51:07.292+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:51:07.295+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select (coalesce(sum(case when ul1_0.action_type='DEDUCT' then ul1_0.quantity else 0 end),0)-coalesce(sum(case when ul1_0.action_type='RESTORE' then ul1_0.quantity else 0 end),0)) from usage_log ul1_0 where ul1_0.product_id=? and ul1_0.action_date like replace(concat(?,'%'),'\\','\\\\')
2026-02-03T00:51:07.298+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:51:07.301+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:51:07.305+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:51:07.308+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select (coalesce(sum(case when ul1_0.action_type='DEDUCT' then ul1_0.quantity else 0 end),0)-coalesce(sum(case when ul1_0.action_type='RESTORE' then ul1_0.quantity else 0 end),0)) from usage_log ul1_0 where ul1_0.product_id=? and ul1_0.action_date like replace(concat(?,'%'),'\\','\\\\')
2026-02-03T00:51:07.311+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:51:07.315+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:51:07.319+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:51:07.323+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select (coalesce(sum(case when ul1_0.action_type='DEDUCT' then ul1_0.quantity else 0 end),0)-coalesce(sum(case when ul1_0.action_type='RESTORE' then ul1_0.quantity else 0 end),0)) from usage_log ul1_0 where ul1_0.product_id=? and ul1_0.action_date like replace(concat(?,'%'),'\\','\\\\')
2026-02-03T00:51:07.327+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:51:07.331+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:51:07.335+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:51:07.338+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select (coalesce(sum(case when ul1_0.action_type='DEDUCT' then ul1_0.quantity else 0 end),0)-coalesce(sum(case when ul1_0.action_type='RESTORE' then ul1_0.quantity else 0 end),0)) from usage_log ul1_0 where ul1_0.product_id=? and ul1_0.action_date like replace(concat(?,'%'),'\\','\\\\')
2026-02-03T00:51:07.342+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:51:07.345+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:51:07.349+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:51:07.352+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select (coalesce(sum(case when ul1_0.action_type='DEDUCT' then ul1_0.quantity else 0 end),0)-coalesce(sum(case when ul1_0.action_type='RESTORE' then ul1_0.quantity else 0 end),0)) from usage_log ul1_0 where ul1_0.product_id=? and ul1_0.action_date like replace(concat(?,'%'),'\\','\\\\')
2026-02-03T00:51:07.356+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:51:07.360+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:51:07.363+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:51:07.367+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select (coalesce(sum(case when ul1_0.action_type='DEDUCT' then ul1_0.quantity else 0 end),0)-coalesce(sum(case when ul1_0.action_type='RESTORE' then ul1_0.quantity else 0 end),0)) from usage_log ul1_0 where ul1_0.product_id=? and ul1_0.action_date like replace(concat(?,'%'),'\\','\\\\')
2026-02-03T00:51:07.370+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:51:07.374+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:51:07.377+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:51:07.380+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select (coalesce(sum(case when ul1_0.action_type='DEDUCT' then ul1_0.quantity else 0 end),0)-coalesce(sum(case when ul1_0.action_type='RESTORE' then ul1_0.quantity else 0 end),0)) from usage_log ul1_0 where ul1_0.product_id=? and ul1_0.action_date like replace(concat(?,'%'),'\\','\\\\')
2026-02-03T00:51:07.383+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:51:07.386+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:51:07.390+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:51:07.393+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select (coalesce(sum(case when ul1_0.action_type='DEDUCT' then ul1_0.quantity else 0 end),0)-coalesce(sum(case when ul1_0.action_type='RESTORE' then ul1_0.quantity else 0 end),0)) from usage_log ul1_0 where ul1_0.product_id=? and ul1_0.action_date like replace(concat(?,'%'),'\\','\\\\')
2026-02-03T00:51:07.396+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:51:07.400+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:51:07.404+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:51:07.406+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select (coalesce(sum(case when ul1_0.action_type='DEDUCT' then ul1_0.quantity else 0 end),0)-coalesce(sum(case when ul1_0.action_type='RESTORE' then ul1_0.quantity else 0 end),0)) from usage_log ul1_0 where ul1_0.product_id=? and ul1_0.action_date like replace(concat(?,'%'),'\\','\\\\')
2026-02-03T00:51:07.410+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:51:07.413+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:51:07.415+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:51:07.418+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select (coalesce(sum(case when ul1_0.action_type='DEDUCT' then ul1_0.quantity else 0 end),0)-coalesce(sum(case when ul1_0.action_type='RESTORE' then ul1_0.quantity else 0 end),0)) from usage_log ul1_0 where ul1_0.product_id=? and ul1_0.action_date like replace(concat(?,'%'),'\\','\\\\')
2026-02-03T00:51:07.422+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:51:07.425+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:51:07.429+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:51:07.432+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select (coalesce(sum(case when ul1_0.action_type='DEDUCT' then ul1_0.quantity else 0 end),0)-coalesce(sum(case when ul1_0.action_type='RESTORE' then ul1_0.quantity else 0 end),0)) from usage_log ul1_0 where ul1_0.product_id=? and ul1_0.action_date like replace(concat(?,'%'),'\\','\\\\')
